name,price_old,price_discount,author,rating,url
Вера Николина: География. 6 класс. Рабочая тетрадь с комплектом контурных карт к учебнику А. Алексеева и др. ФГОС,431,216,Николина Вера Викторовна,5,https://www.labirint.ru/books/978059/
Вера Бокова: Повседневная жизнь Москвы в XIX веке,1700,850,Бокова Вера Михайловна,5,https://www.labirint.ru/books/238331/
"Маврина, Терентьева, Трутнева: Арт-раскраска новогодняя. Выпуск 4. Ёлочные шары",173,87,Маврина Лариса Викторовна,5,https://www.labirint.ru/books/1017613/
"Маврина, Терентьева, Семенова: Арт-раскраска новогодняя. Выпуск 3. Снеговик на машине",173,87,Маврина Лариса Викторовна,5,https://www.labirint.ru/books/1017612/
"Маврина, Терентьева, Клокова: Арт-раскраска новогодняя. Выпуск 2. Ёлочки",173,87,Маврина Лариса Викторовна,5,https://www.labirint.ru/books/1017611/
Юрий Хрусталев: Философия. Метафизика познающего разума. Учебник,1635,818,Хрусталев Юрий Михайлович,0,https://www.labirint.ru/books/658547/
Дмитрий Харкевич: Pharmacology. Textbook,9335,4668,Харкевич Дмитрий Александрович,2,https://www.labirint.ru/books/595999/
Александр Луканкин: Математика. Алгебра и начала математического анализа. Геометрия. Учебник,2461,1231,Луканкин Александр Геннадьевич,2,https://www.labirint.ru/books/644449/
"Черноиванова, Чеботарева: Окружающий мир. 2 класс. Рабочая программа и тех. карты уроков по учеб. Н.Ф.Виноградовой (+CD)  ФГОС",589,295,Черноиванова Наталья Николаевна,0,https://www.labirint.ru/books/567784/
Наталья Лободина: Планирование организованной образоват. деятельн. воспитателя с детьми. Старшая гр. Сентябрь-ноябрь,817,449,Лободина Наталья Викторовна,5,https://www.labirint.ru/books/567746/
Джулия Кэмерон: Путь художника. Рабочая тетрадь,836,418,Кэмерон Джулия,4,https://www.labirint.ru/books/717876/
"Мариам Петросян: Дом, в котором… В 3-х томах",1273,637,Петросян Мариам,4,https://www.labirint.ru/books/707276/
Брук Баркер: Грустные факты о детенышах,1047,524,Баркер Брук,4,https://www.labirint.ru/books/671185/
